u,v,key,accident_count,severity_score,total_casualties,frequency_norm,severity_norm,casualty_norm,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway,frequency_rank,severity_rank,casualty_rank
5588649590,2396948276,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,245.04902757170413,primary,2.0,,True,0.43248347497639283,0.24173748819641172,0.11520302171860246
5825728711,5825728714,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,42.78689757290459,living_street,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
5930997555,10175064193,0,3,5,1,0.016260162601626,0.0148698884758364,0.0046948356807511,77.48819641170915,Critical,85.17441717798107,residential,,,False,0.9244570349386213,0.8371104815864022,0.35127478753541075
5966255503,5966255501,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,69.40531147917855,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6056942840,7308880623,0,2,4,7,0.008130081300813,0.0111524163568773,0.0328638497652582,84.81586402266291,Critical,647.5312513924127,secondary,2.0,,False,0.8899905571293674,0.7629839471199245,0.9348441926345609
6131903446,6131903449,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,173.05020095369846,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6133175096,11411574088,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,316.2494783080475,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
6137917607,1838767849,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,159.38868299544765,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6142424112,6749564262,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,511.24035198908695,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6144032622,442438276,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,342.3806290794011,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
6144400670,5330536435,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,259.6166112462804,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6152718053,6152718054,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,30.22038765335712,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6152844618,10097122302,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,62.459183996447166,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
6180365750,6180365753,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,109.3272163523642,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
6180385237,11038574241,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,300.57455257579875,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
6194003059,6194003058,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,109.11909432874482,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
6194008055,3148667924,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,263.1648621813797,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6194196465,6194196461,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,82.88557154597035,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
6194216269,10170830042,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,1531.364176718617,primary,2.0,,True,0.43248347497639283,0.8371104815864022,0.5594900849858357
6194253003,1388142899,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,90.45533802834642,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6194313706,6194313697,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,171.6386510454259,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6195355490,10154239380,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,19.0961824244358,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
6195367797,3039641658,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,251.4177616017641,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
6195684273,287912299,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,114.89146563960595,tertiary,,25.0,True,0.43248347497639283,0.6270066100094429,0.7096317280453258
6226329981,248677965,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,1032.8916571348673,trunk,2.0,60.0,True,0.43248347497639283,0.24173748819641172,0.11520302171860246
6285630134,6285630136,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,158.47271985788814,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6298505899,6298505897,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,33.02184789935566,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6403451401,7398254781,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,273.21304124884074,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6504533922,308924477,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,220.13569059436105,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
6518252282,10055455570,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,96.01659002092718,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
6521888756,1309736989,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,55.95240184625804,secondary,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
6528148984,6528167685,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,31.88100216355099,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6528782908,3872579730,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,45.33633707334152,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6532341932,4952656270,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,31.943190131584405,residential,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
6536415841,12157364887,0,2,2,2,0.008130081300813,0.0037174721189591,0.0093896713615023,66.41170915958452,High,692.4337004942206,tertiary,,,False,0.8899905571293674,0.49055712936732765,0.5594900849858357
6536708552,10575940332,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,150.89629218002807,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
6562194967,2749514806,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,100.07777557779563,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6575118683,1977975568,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,374.24930728193,secondary,,,True,0.43248347497639283,0.24173748819641172,0.11520302171860246
6617328981,1633904686,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,97.68069954186304,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6745641824,6745641848,1,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,66.17314876673088,tertiary,,,True,0.43248347497639283,0.24173748819641172,0.7096317280453258
6746631372,5295568654,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,58.35272015794431,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
6746702140,6746702132,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,400.7600840402312,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6749682822,10266750996,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,124.68706622116532,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
6802107177,1096956298,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,361.5617863254242,secondary,2.0,,True,0.43248347497639283,0.24173748819641172,0.7096317280453258
6809938713,6809938711,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,70.41229749958912,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
6810046561,6810023225,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,142.78697223414858,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6861885471,5329111658,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,160.54468494259186,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
6884281243,6884281244,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,39.678136759071606,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
6884298293,6884298291,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,198.65898283709885,tertiary,,,True,0.43248347497639283,0.6270066100094429,0.11520302171860246
6884327538,1446278459,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,58.66368976906803,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
6901280942,11944239451,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,567.6578454241896,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
6901590984,6901590980,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,218.90809786902005,secondary,,,True,0.43248347497639283,0.24173748819641172,0.35127478753541075
7088469651,7088469654,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,52.29272827910553,living_street,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7089243679,7089243678,0,2,4,5,0.008130081300813,0.0111524163568773,0.0234741784037558,83.93767705382437,Critical,35.72083038893,residential,,,False,0.8899905571293674,0.7629839471199245,0.8909348441926346
7090776373,7090777397,0,116,270,208,0.934959349593496,1.0,0.976525821596244,99.92445703493861,Critical,215.7889173491085,residential,,,False,0.9990557129367328,0.9995278564683664,0.9990557129367328
7090777400,7090777397,1,8,18,9,0.056910569105691,0.0631970260223048,0.0422535211267605,95.13692162417375,Critical,203.3572081606174,residential,,,False,0.9508970727101038,0.9551463644948064,0.9447592067988668
7121595595,7121595593,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,131.3884228664789,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
7121595606,7121595597,0,8,8,12,0.056910569105691,0.0260223048327137,0.056338028169014,94.29650613786592,Critical,253.28180237250365,residential,,,False,0.9508970727101038,0.9301227573182247,0.9527856468366384
7121595628,7121595624,0,7,11,13,0.048780487804878,0.037174721189591,0.0610328638497652,94.62700661000945,Critical,55.02597072334763,residential,,,False,0.947119924457035,0.940982058545798,0.9551463644948064
7121595634,7121595628,0,15,37,28,0.1138211382113821,0.1338289962825278,0.1314553990610328,97.68649669499528,Critical,30.35239789502993,residential,,,False,0.9763928234183191,0.9782813975448537,0.9749763928234183
7142697210,7424591822,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,78.77859922594077,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
7146517859,7378174449,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,194.58117256064543,residential,,,True,0.43248347497639283,0.8371104815864022,0.8172804532577904
7146681134,7146681137,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,176.60369962509864,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7146681145,7466199493,0,2,6,7,0.008130081300813,0.0185873605947955,0.0328638497652582,90.80264400377716,Critical,111.21855292367252,residential,,,False,0.8899905571293674,0.9126534466477809,0.9348441926345609
7146806640,7146806636,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,123.90825567093891,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
7148495601,10039209842,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,33.13138284135626,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7175175831,7175175830,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,30.204306330584007,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7175396251,1208603120,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,126.81088293756348,primary,2.0,,True,0.43248347497639283,0.6270066100094429,0.35127478753541075
7207641453,7207641452,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,103.0487324249804,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7207641473,7453283623,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,39.362659899951865,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7207641480,7207641473,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,127.90636284640874,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7208334848,7208334847,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,14.838627202675308,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
7208382379,7208382380,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,68.69775824860241,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7208384011,10181936005,0,32,70,56,0.2520325203252032,0.2565055762081784,0.2629107981220657,99.12181303116148,Critical,517.9974624651395,residential,,,False,0.9915014164305949,0.9905571293673276,0.9919735599622285
7208384018,7208384015,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,62.40088402810601,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
7211280699,10041240369,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,275.3508168659226,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
7218644880,7218644883,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,220.71270364927503,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7218644884,11395649433,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,114.12711290140564,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
7228222026,2464024966,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,36.32311369255628,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7259994478,1208611208,0,14,36,14,0.1056910569105691,0.1301115241635687,0.0657276995305164,97.24268177525968,Critical,7.958272863789317,tertiary,2.0,,False,0.9745042492917847,0.9773371104815864,0.9584513692162417
7265565025,7265565024,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,86.84725805622823,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
7265621063,11411943405,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,105.77947712309438,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
7265733821,7265733814,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,257.76953651235283,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
7266012702,4016425345,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,302.6907443172987,unclassified,,,True,0.43248347497639283,0.6270066100094429,0.35127478753541075
7270994832,10862180936,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,121.25975495803677,residential,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
7271027039,7271027038,0,2,2,6,0.008130081300813,0.0037174721189591,0.028169014084507,73.73937677053824,High,29.274633052952275,residential,,,False,0.8899905571293674,0.49055712936732765,0.9258734655335222
7271589253,7271589265,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,241.67542844424491,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7279005505,1851131437,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,293.2850804091955,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7279290943,7279291030,0,5,17,9,0.032520325203252,0.0594795539033457,0.0422535211267605,94.55146364494807,Critical,96.48246349914946,residential,,,False,0.9386213408876298,0.9527856468366384,0.9447592067988668
7279291138,9605401075,0,29,49,46,0.2276422764227642,0.1784386617100371,0.215962441314554,98.65911237016053,Critical,343.7730175854575,residential,,,False,0.9886685552407932,0.983947119924457,0.987724268177526
7279470783,2247888246,0,2,6,4,0.008130081300813,0.0185873605947955,0.0187793427230046,88.45136921624174,Critical,319.57474150614627,residential,,,False,0.8899905571293674,0.9126534466477809,0.8172804532577904
7287467675,249075498,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,181.40227872642893,tertiary,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
7287483093,309595963,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,54.68139071314213,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7287505911,609006762,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,76.57450971787574,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
7287581961,2030144607,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,259.2869182457846,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7288094046,7288094047,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,58.804505424656135,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7290798756,7290798753,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,63.53498139444618,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
7291406297,3032560253,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,201.4370334953392,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
7291452500,1148858402,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,157.10743527476902,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7298163666,4597826524,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,1117.2321159083435,tertiary,2.0,40.0,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7298163666,7298163669,1,17,31,22,0.1300813008130081,0.1115241635687732,0.1032863849765258,97.36543909348443,Critical,50.64264177056067,tertiary,2.0,40.0,False,0.9787535410764873,0.9707271010387157,0.9693106704438149
7298163669,9805586375,0,9,31,22,0.065040650406504,0.1115241635687732,0.1032863849765258,96.4211520302172,Critical,82.9152027730558,residential,,,False,0.9551463644948064,0.9707271010387157,0.9693106704438149
7298265021,10207253603,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,269.33457816125417,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7298937062,7298937069,0,18,48,35,0.1382113821138211,0.174721189591078,0.1643192488262911,98.14919735599622,Critical,115.73524777792824,residential,,,False,0.9811142587346553,0.9825306893295562,0.9801699716713881
7298937156,12011815295,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,66.9932471577578,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
7298937170,12154153170,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,139.2556213155084,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7298937635,1817571248,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,833.0478641254219,secondary,2.0,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
7305383393,12165336146,0,9,15,9,0.065040650406504,0.0520446096654275,0.0422535211267605,95.02360717658168,Critical,45.61826972227277,tertiary,,,True,0.9551463644948064,0.9480642115203022,0.9447592067988668
7311563267,7311563264,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,72.79251972362044,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
7311630873,12151782590,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,148.0972124194788,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7311630883,7311630889,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,81.51360045932238,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
7328007827,7328007822,0,4,10,9,0.024390243902439,0.0334572490706319,0.0422535211267605,93.7582625118036,Critical,66.89314965140309,residential,,,False,0.9348441926345609,0.9367327667610954,0.9447592067988668
7331215051,7265999725,0,3,7,4,0.016260162601626,0.0223048327137546,0.0187793427230046,90.28328611898017,Critical,50.73133286638016,residential,,,False,0.9244570349386213,0.9239848914069877,0.8172804532577904
7331215088,4032342086,0,2,4,5,0.008130081300813,0.0111524163568773,0.0234741784037558,83.93767705382437,Critical,154.57205027242446,residential,,,False,0.8899905571293674,0.7629839471199245,0.8909348441926346
7345511207,11436858454,0,8,16,17,0.056910569105691,0.0557620817843866,0.0798122065727699,95.30689329556185,Critical,488.9160774125254,residential,,,False,0.9508970727101038,0.9508970727101038,0.9617563739376771
7357508054,7357508047,0,6,14,8,0.040650406504065,0.0483271375464684,0.0375586854460093,94.36260623229462,Critical,98.00474761429942,residential,,,False,0.943342776203966,0.945703493862134,0.9400377714825306
7357555440,10593568065,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,14.036363241679124,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
7361705104,3034669943,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,63.082808299124366,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
7370985229,2463919035,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,96.12128679766724,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7371583597,11266490612,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,34.29223308190934,residential,,,True,0.43248347497639283,0.8371104815864022,0.8172804532577904
7372049142,7372049141,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,35.94108150216034,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
7374251281,4958076554,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,634.5852621594303,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7374276412,1336687458,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,462.5363891828942,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
7377606289,2250207748,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,61.417781959245616,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
7377821387,13787730870,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,78.58209910049383,residential,2.0,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7377821479,7377821468,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,35.42990567428815,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7384110691,7384110702,0,10,24,32,0.073170731707317,0.0855018587360594,0.1502347417840375,96.44003777148254,Critical,44.610947056214016,residential,,,False,0.9589235127478754,0.9636449480642115,0.9768649669499528
7384187444,7384187446,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,154.1247458069413,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
7384329668,555674872,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,78.3399725293452,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
7396736280,6403451401,0,7,21,9,0.048780487804878,0.0743494423791821,0.0422535211267605,95.09915014164307,Critical,181.8394097360206,residential,,,False,0.947119924457035,0.9579792256846081,0.9447592067988668
7398254781,7398254791,0,23,57,49,0.1788617886178861,0.20817843866171,0.2300469483568075,98.62134088762986,Critical,103.94061134274136,residential,,,False,0.9848914069877243,0.9858356940509915,0.9896128423040604
7401262870,7401262868,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,22.96346683017848,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7401552868,7401552867,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,108.12873704565136,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
7401559955,6521515830,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,80.31085759337614,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7401660108,2247956011,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,71.13566204270714,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7402050709,7402050778,0,13,27,28,0.0975609756097561,0.0966542750929368,0.1314553990610328,97.02549575070822,Critical,39.680137146656136,residential,,,False,0.9707271010387157,0.9674220963172805,0.9749763928234183
7404150093,7404150090,0,2,4,4,0.008130081300813,0.0111524163568773,0.0187793427230046,82.46458923512749,Critical,97.15305152860353,unclassified,,,False,0.8899905571293674,0.7629839471199245,0.8172804532577904
7404449091,7404449114,0,5,5,7,0.032520325203252,0.0148698884758364,0.0328638497652582,89.7261567516525,Critical,146.93337477793753,residential,,,False,0.9386213408876298,0.8371104815864022,0.9348441926345609
7404449188,7404449180,0,3,11,4,0.016260162601626,0.037174721189591,0.0187793427230046,90.96317280453259,Critical,219.74875988674629,residential,,,False,0.9244570349386213,0.940982058545798,0.8172804532577904
7404474523,13826455860,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,162.65199411989596,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
7405194403,7405194395,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,125.37707084927952,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7409465908,7409465907,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,38.557433159732426,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
7409828318,1836982892,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,218.4128063170533,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7409828326,7409828345,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,78.83874543185365,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
7410650605,7410650606,0,2,2,3,0.008130081300813,0.0037174721189591,0.0140845070422535,69.41454202077432,High,39.11193765813679,residential,,,False,0.8899905571293674,0.49055712936732765,0.7096317280453258
7410650620,11027056816,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,52.12336763730651,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7413278926,6143268790,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,110.22705042663652,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7413596782,9860627678,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,144.13314146512576,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
7413599891,1386329058,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,141.42371072390011,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
7413982761,7413982762,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,136.31931762220756,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
7414033014,7424885298,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,68.34803451195347,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
