u,v,key,accident_count,severity_score,total_casualties,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway
10156911965,1388143191,0,1,5,2,61.97355996222852,High,238.09568073877008,residential,nan,nan,False
993020500,1727298843,0,1,5,5,68.60245514636449,High,276.3980833509826,tertiary,nan,nan,False
2246195741,2246195715,0,1,1,0,29.272898961284238,Medium,72.37794681994225,residential,nan,nan,False
6182619778,7278901620,0,0,0,0,0.0,Low,47.41342725081055,residential,nan,nan,False
1602148901,1602149079,0,0,0,0,0.0,Low,32.984839799036074,residential,nan,nan,False
4973106640,4973106639,0,0,0,0,0.0,Low,80.69696060217784,residential,nan,nan,False
6226329981,248677965,0,1,1,0,29.272898961284238,Medium,1032.8916571348673,trunk,2.0,60.0,True
1003719464,1003725908,0,1,3,0,44.68366383380548,Medium,197.0908186497504,primary,2.0,nan,True
248810155,10081050092,0,0,0,0,0.0,Low,87.68551874728205,residential,nan,nan,False
5331115103,5331115115,0,1,1,5,44.78753541076488,Medium,517.5171830132397,residential,nan,nan,False
1600050825,11402484380,0,1,5,2,61.97355996222852,High,214.8840731669663,residential,nan,nan,False
7465614109,11419974289,0,1,1,3,41.1614730878187,Medium,113.0703445430626,residential,nan,nan,False
10079575468,10079575467,0,0,0,0,0.0,Low,61.373938257555665,residential,nan,nan,False
2246587932,2246587961,0,1,3,4,58.72521246458924,High,128.77949535364874,residential,nan,nan,False
11590931801,13774684799,0,0,0,0,0.0,Low,14.01560481556381,secondary,2,nan,True
7462942224,7462942225,0,1,1,3,41.1614730878187,Medium,40.506180005019374,residential,nan,nan,False
10165837360,10165837359,0,1,1,2,38.1586402266289,Medium,116.38298542603144,residential,nan,nan,False
1521347840,1521347802,0,1,1,0,29.272898961284238,Medium,91.41403841437324,residential,nan,nan,False
6745641824,6745641848,1,1,1,3,41.1614730878187,Medium,66.17314876673088,tertiary,nan,nan,True
11436618001,11436614604,0,1,1,0,29.272898961284238,Medium,24.15935988522124,residential,nan,nan,False
4950262839,4950262836,0,1,1,1,33.9943342776204,Medium,230.34193196560048,residential,nan,nan,False
448307449,423744834,0,0,0,0,0.0,Low,89.66491356044477,residential,nan,nan,False
11031504267,11372647542,0,0,0,0,0.0,Low,70.37194393283049,residential,nan,nan,False
3875720639,3875720637,0,0,0,0,0.0,Low,41.456721591230085,residential,nan,nan,False
248459877,248455485,0,1,1,0,29.272898961284238,Medium,113.19620720360308,primary,nan,40.0,True
7278821932,12649417627,0,0,0,0,0.0,Low,26.86751080853671,residential,nan,nan,False
4041189495,1589241349,0,1,3,1,49.405099150141645,Medium,89.10068033969631,residential,nan,nan,False
248810153,503975983,0,1,3,3,56.57223796033995,High,120.7790508386286,residential,nan,nan,False
2292076961,1533931705,0,0,0,0,0.0,Low,31.51769642850189,tertiary,2,nan,False
6180365750,6180365753,0,1,5,2,61.97355996222852,High,109.3272163523642,residential,nan,nan,False
1600051369,1600051209,0,1,1,2,38.1586402266289,Medium,106.91508834308306,residential,nan,nan,False
6142424112,6749564262,0,1,1,0,29.272898961284238,Medium,511.24035198908695,residential,nan,nan,False
1625434050,1625434149,0,1,1,0,29.272898961284238,Medium,82.41392506607839,residential,nan,nan,False
11125103350,1808746149,0,1,1,1,33.9943342776204,Medium,28.36034195889412,residential,nan,nan,False
1570470662,1339731441,0,0,0,0,0.0,Low,73.62956114419066,residential,nan,nan,False
617540236,617540234,0,0,0,0,0.0,Low,36.96304951349247,secondary,nan,nan,False
456086084,10079168119,0,0,0,0,0.0,Low,53.05297694888193,residential,nan,nan,False
10156524603,10156524603,1,1,1,1,33.9943342776204,Medium,93.44394190553577,residential,nan,nan,False
3527330485,3527330478,0,0,0,0,0.0,Low,47.89883658789295,residential,nan,nan,False
3527330522,3527330513,0,0,0,0,0.0,Low,21.299318423932508,residential,nan,nan,False
1632150524,1632150415,0,0,0,0,0.0,Low,28.450585232243764,residential,nan,nan,False
7384187444,7384187446,0,1,1,4,43.31444759206799,Medium,154.1247458069413,residential,nan,nan,False
1485714895,1485714946,0,0,0,0,0.0,Low,61.9472983134353,residential,nan,nan,False
2244861904,2244861911,0,1,1,0,29.272898961284238,Medium,293.78455681332986,residential,nan,nan,False
7433770487,1837299984,0,1,1,4,43.31444759206799,Medium,25.393737477009047,tertiary,nan,nan,False
306619953,306615019,0,0,0,0,0.0,Low,38.572268696892905,residential,nan,nan,False
3396931095,3396931089,0,1,3,1,49.405099150141645,Medium,35.18709576245223,residential,nan,nan,False
7142697210,7424591822,0,1,1,5,44.78753541076488,Medium,78.77859922594077,residential,nan,nan,False
13584352129,1522655802,0,0,0,0,0.0,Low,100.64813277966982,residential,nan,nan,False
7279290943,7279291030,0,5,17,9,94.55146364494809,Critical,96.48246349914946,residential,nan,nan,False
599212626,599212603,0,0,0,0,0.0,Low,88.24972056187833,residential,nan,nan,False
1646559752,13253590564,0,0,0,0,0.0,Low,12.20635732942647,residential,nan,nan,False
1600051369,1600050843,0,6,10,4,91.54863078375828,Critical,22.98083139836246,residential,nan,nan,False
1473775395,2421938008,0,0,0,0,0.0,Low,36.520532158902625,secondary,nan,nan,False
1551874279,1551874136,0,0,0,0,0.0,Low,115.02139153794406,residential,nan,nan,False
10091380873,10091380874,0,0,0,0,0.0,Low,34.40986409027021,residential,nan,nan,False
433824950,12740700861,0,2,2,3,69.41454202077432,High,710.2869173095183,tertiary,nan,nan,False
298830791,298774979,0,1,3,0,44.68366383380548,Medium,360.8386891987684,residential,2.0,nan,False
1118407824,7383827814,0,1,1,0,29.272898961284238,Medium,149.5119656650605,residential,nan,nan,False
5930997555,10175064193,0,3,5,1,77.48819641170915,Critical,85.17441717798107,residential,nan,nan,False
10063169681,10063169679,0,1,3,0,44.68366383380548,Medium,27.21783148076492,residential,nan,nan,False
10068104333,2228165697,0,0,0,0,0.0,Low,14.99429377335792,residential,nan,nan,False
459815975,248455457,0,1,5,4,67.12936732766761,High,354.9964516402959,tertiary,2.0,30.0,False
1836940178,2221511738,0,0,0,0,0.0,Low,27.706212732486954,residential,nan,nan,False
1388143487,10079761157,0,0,0,0,0.0,Low,33.64337538807988,residential,nan,nan,False
2123549429,10038914055,0,0,0,0,0.0,Low,13.875642381936352,residential,nan,nan,False
2146206305,11590931812,0,0,0,0,0.0,Low,62.22398965306122,residential,nan,nan,False
6795587670,7157934127,0,0,0,0,0.0,Low,78.7593949407346,tertiary,nan,nan,True
3448387533,3448412835,0,0,0,0,0.0,Low,17.092065461163454,tertiary,nan,nan,False
6536884399,844403663,0,0,0,0,0.0,Low,59.30824906958355,tertiary,nan,nan,False
2396330514,265518317,0,1,1,1,33.9943342776204,Medium,3124.631562181812,motorway,3.0,120.0,True
2447911249,2248662794,0,0,0,0,0.0,Low,115.27880359405934,residential,nan,nan,False
10081528401,2385130560,0,0,0,0,0.0,Low,35.7766213794586,residential,nan,nan,False
13235177932,10020119392,0,1,1,0,29.272898961284238,Medium,117.88132776825024,residential,nan,nan,False
13353132231,7175175824,0,1,3,2,53.56940509915015,High,82.99992811019331,residential,nan,nan,False
11393302537,2079425832,0,0,0,0,0.0,Low,47.331797365822666,residential,nan,nan,False
1488526859,1488526869,0,0,0,0,0.0,Low,9.71023208200901,residential,nan,nan,False
7278991816,11409128848,0,0,0,0,0.0,Low,35.822989711079224,residential,nan,nan,False
7401262870,7401262868,0,1,1,1,33.9943342776204,Medium,22.96346683017848,residential,nan,nan,False
2447240415,2246494451,0,1,5,2,61.97355996222852,High,10.438681780553724,primary,2.0,nan,False
456029935,456029936,0,1,1,2,38.1586402266289,Medium,74.48197712113812,residential,nan,nan,False
306587086,1088037381,0,1,1,0,29.272898961284238,Medium,267.7114255856764,tertiary,nan,nan,True
2246195570,2246195514,0,0,0,0,0.0,Low,72.88890249135319,residential,nan,nan,False
5328726965,5328658178,0,1,1,1,33.9943342776204,Medium,79.84619327306548,residential,nan,nan,False
248552475,2297395759,0,0,0,0,0.0,Low,48.72213335930556,residential,nan,nan,False
426941437,6904564288,0,1,3,1,49.405099150141645,Medium,148.2794302596757,secondary,nan,nan,True
7298937156,12011815295,0,1,3,2,53.56940509915015,High,66.9932471577578,residential,nan,nan,False
2228386746,3524948068,0,1,1,0,29.272898961284238,Medium,54.58426048039871,residential,nan,nan,False
7463374967,13301020314,0,1,1,3,41.1614730878187,Medium,98.86653434621792,residential,nan,nan,False
7279470783,2247888246,0,2,6,4,88.45136921624174,Critical,319.57474150614627,residential,nan,nan,False
249137583,1277414198,0,1,1,0,29.272898961284238,Medium,115.32273046791175,residential,nan,nan,False
10044534380,9780516209,0,2,2,3,69.41454202077432,High,46.83718235969924,residential,nan,nan,False
13944712127,7440973784,0,1,1,1,33.9943342776204,Medium,69.61603218737497,residential,nan,nan,False
2248459623,2248506118,0,1,1,1,33.9943342776204,Medium,46.24867432908372,tertiary,2.0,50.0,False
352930062,9903952376,0,1,1,1,33.9943342776204,Medium,716.9438528955988,tertiary,nan,nan,True
7374276332,7374276335,0,0,0,0,0.0,Low,32.45763773707445,trunk,2,nan,True
582576111,582576095,0,1,1,2,38.1586402266289,Medium,172.59264674092705,residential,nan,nan,False
2250119617,2250119610,0,1,1,0,29.272898961284238,Medium,25.93684033551224,residential,nan,nan,False
3384271552,3384271555,0,0,0,0,0.0,Low,36.76787796996415,living_street,nan,nan,False
1615705245,10060140623,0,1,1,2,38.1586402266289,Medium,121.63033486049288,residential,nan,nan,False
1564616161,1564615063,0,1,3,0,44.68366383380548,Medium,195.7399233041813,residential,nan,nan,False
2297421658,7467314908,0,0,0,0,0.0,Low,98.88594148601874,residential,2,30,False
1156269218,1156269217,0,0,0,0,0.0,Low,30.788987046130345,residential,nan,nan,False
10036010699,9188742944,0,1,3,0,44.68366383380548,Medium,48.83460353922882,residential,nan,nan,False
529003552,529003553,0,0,0,0,0.0,Low,10.476029418930995,residential,nan,nan,False
10211194785,7424885372,0,0,0,0,0.0,Low,36.091313012120125,residential,nan,nan,False
2026430108,2798049267,0,0,0,0,0.0,Low,95.13185542386414,residential,nan,nan,False
7436997306,7436997307,0,0,0,0,0.0,Low,45.25304137666004,residential,nan,nan,False
10089591936,1466350485,0,0,0,0,0.0,Low,46.6705158257333,residential,nan,nan,False
5274915539,426841169,0,1,1,1,33.9943342776204,Medium,477.4568033850199,secondary,2.0,nan,True
1600130614,1600131203,0,1,3,3,56.57223796033995,High,17.888299553800092,residential,nan,nan,False
7311630883,7311630889,0,1,1,3,41.1614730878187,Medium,81.51360045932238,residential,nan,nan,False
2464024979,2464024975,0,0,0,0,0.0,Low,89.17243132210719,residential,nan,nan,False
5535976757,997846397,0,1,1,1,33.9943342776204,Medium,225.628874252154,residential,2.0,20.0,False
443214334,7410134704,0,0,0,0,0.0,Low,39.57184216736039,tertiary,nan,nan,False
7207641473,7453283623,0,1,1,2,38.1586402266289,Medium,39.362659899951865,residential,nan,nan,False
249126179,4128224580,0,0,0,0,0.0,Low,46.659390588436466,residential,nan,nan,False
442437521,10091276533,0,0,0,0,0.0,Low,22.403363597572287,residential,nan,nan,False
1615752007,1615752011,0,0,0,0,0.0,Low,56.31829218809255,residential,nan,nan,False
429001244,10121158788,0,1,1,2,38.1586402266289,Medium,71.96271259730108,tertiary,2.0,nan,True
1388066951,1396823312,0,0,0,0,0.0,Low,36.24107413687847,residential,nan,nan,False
483411896,483412014,0,1,1,0,29.272898961284238,Medium,56.429593153061845,tertiary,nan,nan,False
7401552868,7401552867,0,1,3,0,44.68366383380548,Medium,108.12873704565136,residential,nan,nan,False
2125917517,6144246624,0,3,5,1,77.48819641170915,Critical,344.24268700903656,primary,nan,nan,True
10060571687,12128921373,0,0,0,0,0.0,Low,11.128951144466008,residential,nan,nan,True
2376774417,13720252591,0,1,3,2,53.56940509915015,High,294.2422360660082,residential,nan,nan,False
2645199945,13300918043,0,0,0,0,0.0,Low,39.17473812249247,residential,nan,nan,False
3303485469,3303485467,0,0,0,0,0.0,Low,31.769080191244893,residential,nan,nan,False
10170824069,3800587400,0,1,3,1,49.405099150141645,Medium,32.843216614607016,tertiary,nan,nan,False
10026283625,1566568869,0,0,0,0,0.0,Low,23.82425904636463,residential,nan,nan,False
599212271,599212251,0,1,1,2,38.1586402266289,Medium,129.84000472767036,residential,nan,nan,False
312440405,312426612,0,1,5,3,64.97639282341832,High,119.15580717372234,residential,2.0,nan,False
683067997,12436675838,0,1,3,0,44.68366383380548,Medium,129.53202193098022,residential,nan,nan,False
1552286448,1552286444,0,1,1,1,33.9943342776204,Medium,184.78145112431747,residential,nan,nan,False
391929261,4490108936,0,2,2,3,69.41454202077432,High,430.1028380333456,primary,2.0,50.0,True
6152718053,6152718054,0,1,1,1,33.9943342776204,Medium,30.22038765335712,residential,nan,nan,False
442437528,442438064,0,1,1,3,41.1614730878187,Medium,159.567932503021,residential,nan,nan,False
10072893584,10042440770,0,0,0,0,0.0,Low,87.2912787397451,residential,nan,nan,False
4065114587,4274899769,0,0,0,0,0.0,Low,22.280394727906206,tertiary,nan,nan,False
1473276793,1473276506,0,1,3,5,60.19830028328612,High,123.64566218147137,residential,nan,nan,False
960246958,960247130,0,1,1,0,29.272898961284238,Medium,202.78223510471184,residential,nan,nan,False
11149723638,11149723637,0,1,3,1,49.405099150141645,Medium,43.86727264005543,residential,nan,nan,False
10038856356,10038856359,0,1,1,0,29.272898961284238,Medium,49.74572329498068,residential,nan,nan,False
737857061,737857272,0,1,3,3,56.57223796033995,High,141.14280293703746,residential,nan,nan,False
456181456,429001097,0,2,8,1,79.8300283286119,Critical,163.48963071540214,tertiary,nan,nan,True
458151710,1843653192,0,0,0,0,0.0,Low,41.692775634760146,secondary,nan,nan,False
5265732940,5265732942,0,0,0,0,0.0,Low,13.130938918351942,residential,nan,nan,False
6137917607,1838767849,0,1,1,1,33.9943342776204,Medium,159.38868299544765,residential,nan,nan,False
1520846294,448116568,0,0,0,0,0.0,Low,42.04049644910926,residential,nan,nan,False
12114145818,12114145817,1,2,10,6,91.58640226628896,Critical,180.7129061260572,residential,nan,nan,False
1386329194,1386329196,0,1,5,3,64.97639282341832,High,147.0552278911988,tertiary,nan,nan,False
1646559740,7411355269,0,1,1,2,38.1586402266289,Medium,113.97928858409986,residential,nan,nan,False
3868574353,12401455468,0,124,270,213,99.98111425873466,Critical,89.75605397567696,residential,nan,nan,False
1594859731,1594859629,0,0,0,0,0.0,Low,47.47189386845765,residential,nan,nan,False
10209054685,7461560142,0,1,3,0,44.68366383380548,Medium,53.425719501662776,residential,nan,nan,False
1521036324,6164077014,0,0,0,0,0.0,Low,65.22395387496424,residential,nan,nan,False
503260914,503260912,0,1,3,0,44.68366383380548,Medium,71.27745706451658,residential,nan,nan,False
6894433658,6136172523,0,0,0,0,0.0,Low,13.997008731791885,residential,nan,nan,False
7480804808,7480804806,0,1,3,4,58.72521246458924,High,163.3967742578686,residential,2.0,nan,False
3279421568,560640963,0,0,0,0,0.0,Low,28.759456219413366,residential,nan,nan,False
529359433,529359463,0,1,1,1,33.9943342776204,Medium,201.6359888988605,residential,nan,nan,False
3544518980,6194122694,0,1,1,1,33.9943342776204,Medium,71.46258595225441,residential,nan,nan,False
448116510,446860596,0,1,1,5,44.78753541076488,Medium,266.8145496322858,tertiary,nan,nan,False
2247838046,2247838061,0,0,0,0,0.0,Low,63.43232311319147,tertiary,2,nan,False
2645310974,2645310970,0,0,0,0,0.0,Low,35.97803472086381,residential,nan,nan,False
11381038735,11381038733,0,1,1,3,41.1614730878187,Medium,28.0413813755554,residential,nan,nan,False
551004212,551004199,0,0,0,0,0.0,Low,157.20376925036172,tertiary,2,nan,False
10188079336,10188079338,0,0,0,0,0.0,Low,16.887497325523427,residential,nan,nan,False
11013700437,11013700438,0,0,0,0,0.0,Low,99.3429972145305,residential,nan,nan,False
9751468700,2248441184,0,1,1,1,33.9943342776204,Medium,112.9554985349631,primary,2.0,nan,True
12174325308,12174325307,0,34,78,55,99.28234183191692,Critical,55.748014084894976,residential,nan,nan,False
2645311239,7451389256,0,1,3,3,56.57223796033995,High,231.80648597438355,residential,nan,nan,False
1614268210,1614268211,0,1,1,1,33.9943342776204,Medium,83.26542895873206,residential,nan,nan,False
7404149994,6816569612,0,0,0,0,0.0,Low,63.313916123978906,residential,nan,nan,False
1838768142,1838768198,0,1,3,1,49.405099150141645,Medium,92.93560253075304,residential,nan,nan,False
459554726,459554907,0,0,0,0,0.0,Low,30.31271725365734,residential,nan,nan,False
631576920,631576941,0,1,3,1,49.405099150141645,Medium,151.74796252557604,residential,nan,nan,False
2248440968,10996642125,0,0,0,0,0.0,Low,24.55924178969452,tertiary,nan,nan,False
7404474523,13826455860,0,1,3,3,56.57223796033995,High,162.65199411989596,residential,nan,nan,False
1646559857,7413599894,0,1,1,1,33.9943342776204,Medium,13.821103778266238,residential,nan,nan,False
10149588119,6904175683,0,0,0,0,0.0,Low,126.36610220826998,secondary,nan,nan,True
10091498092,10091498093,0,0,0,0,0.0,Low,27.114919175290975,residential,nan,nan,False
503065534,305091596,0,1,5,4,67.12936732766761,High,154.9541891820731,residential,nan,nan,False
308231942,426941479,0,1,1,2,38.1586402266289,Medium,140.15538226455504,secondary,nan,nan,False
2248506155,2248506120,0,0,0,0,0.0,Low,168.46740032917927,residential,nan,nan,False
1532091549,6168695734,0,0,0,0,0.0,Low,110.1559511734768,residential,nan,nan,False
3868574356,12401455468,0,2,6,5,89.92445703493863,Critical,134.27216116485832,residential,nan,nan,False
7462946369,6901564555,0,50,120,86,99.71671388101984,Critical,57.40615697100277,residential,nan,nan,False
7410650297,13730658984,0,0,0,0,0.0,Low,15.577066452882216,residential,nan,nan,False
10079888851,10079888852,0,0,0,0,0.0,Low,43.84327465620433,residential,nan,nan,False
62011481,334473795,0,1,1,0,29.272898961284238,Medium,174.5377488198285,residential,2.0,nan,True
7479630851,7479630857,0,0,0,0,0.0,Low,95.9371506509496,residential,nan,nan,False
10095122904,5330536288,0,0,0,0,0.0,Low,116.87857892208426,residential,nan,nan,False
275124811,303920878,0,0,0,0,0.0,Low,40.19825141228068,tertiary,2,nan,True
1533830675,1533830679,0,0,0,0,0.0,Low,153.24576670616005,residential,nan,nan,False
459781826,459781803,0,1,1,4,43.31444759206799,Medium,259.7277728473277,tertiary,nan,nan,False
5587511865,5587511863,0,0,0,0,0.0,Low,14.800032530734383,residential,nan,nan,False
7409828318,1836982892,0,1,3,1,49.405099150141645,Medium,218.4128063170533,tertiary,nan,nan,False
442438069,10091505354,0,0,0,0,0.0,Low,108.2852233080274,residential,nan,nan,False
13830284640,308185159,0,1,1,0,29.272898961284238,Medium,201.5307647778491,tertiary,nan,nan,False
9836494458,9836494459,0,1,1,1,33.9943342776204,Medium,546.4286057128822,primary,3.0,nan,True
62053583,6194324387,0,0,0,0,0.0,Low,71.9459930648372,residential,nan,nan,False
7463684241,7463684212,0,0,0,0,0.0,Low,44.00416457198784,residential,nan,nan,False
2223884688,2223884697,0,0,0,0,0.0,Low,26.309355632148286,residential,nan,nan,False
7479630455,7479630456,0,0,0,0,0.0,Low,32.34971837148784,residential,nan,nan,False
3038945359,7290391039,0,1,3,0,44.68366383380548,Medium,167.72066217279246,residential,nan,nan,False
1273684953,1273685416,0,0,0,0,0.0,Low,67.34467499114885,tertiary,2,nan,False
7372791607,10091454096,0,0,0,0,0.0,Low,29.699069544964985,residential,nan,nan,False
4948140204,4948140183,0,0,0,0,0.0,Low,24.253245423298136,residential,nan,nan,False
555674932,11408879537,0,1,1,2,38.1586402266289,Medium,44.01247780268991,residential,nan,nan,False
7433399760,7433399761,0,2,4,4,82.46458923512749,Critical,132.9692589562142,residential,nan,nan,False
2451391125,2451391147,0,0,0,0,0.0,Low,30.579799904337897,residential,nan,nan,False
10089395873,3157719170,0,1,1,4,43.31444759206799,Medium,93.45097257652802,residential,nan,nan,False
429780762,429780764,0,1,1,3,41.1614730878187,Medium,116.54419242931596,tertiary,2.0,nan,False
10206790746,10206790752,0,1,1,0,29.272898961284238,Medium,24.95002432635597,residential,nan,nan,False
1584612255,3982062807,0,0,0,0,0.0,Low,113.26813556576033,residential,nan,nan,False
1597724629,1597724575,0,1,1,1,33.9943342776204,Medium,38.311129842426375,residential,nan,nan,False
1118408090,7358192561,0,1,5,4,67.12936732766761,High,163.728091473353,tertiary,nan,nan,False
1520839065,1520838754,0,0,0,0,0.0,Low,36.85010034320878,residential,nan,nan,False
2456827093,2456827067,0,1,3,2,53.56940509915015,High,109.71571799450892,residential,nan,nan,False
4950819014,11932126721,0,0,0,0,0.0,Low,25.258283882336006,residential,nan,nan,False
2248441201,2248441177,0,0,0,0,0.0,Low,33.86615302076102,tertiary,nan,nan,False
1520838905,3820268530,0,0,0,0,0.0,Low,10.46621117122558,primary,nan,nan,True
10044684878,3868676060,0,0,0,0,0.0,Low,14.74145794563772,residential,nan,nan,False
11379412271,7440720097,0,0,0,0,0.0,Low,11.708345425269576,residential,nan,nan,False
7413331853,6802107178,0,0,0,0,0.0,Low,343.1272677469013,residential,nan,nan,True
249775639,4830093914,0,1,3,1,49.405099150141645,Medium,50.8433948039372,residential,nan,nan,False
3868642631,1595757983,0,1,1,5,44.78753541076488,Medium,38.696373220910765,residential,nan,nan,False
7461717250,10081050097,0,1,5,5,68.60245514636449,High,115.5277376760559,secondary,nan,nan,False
1714984609,8403844099,0,1,5,2,61.97355996222852,High,11.332157043488726,residential,nan,nan,False
11002608083,13347226823,0,1,3,0,44.68366383380548,Medium,390.4433786077871,residential,nan,nan,False
2645312046,2645312046,1,1,1,2,38.1586402266289,Medium,227.1061417453972,residential,nan,nan,False
11235520045,11235520044,0,1,3,2,53.56940509915015,High,32.060158084155255,residential,nan,nan,False
11385559828,11385559821,0,1,5,2,61.97355996222852,High,45.54045663741088,residential,nan,nan,False
12758811775,12758811774,0,0,0,0,0.0,Low,18.70742219054619,residential,nan,nan,False
11395504174,11395504169,0,0,0,0,0.0,Low,19.902634080799466,residential,nan,nan,False
3872675416,3872675424,0,1,1,0,29.272898961284238,Medium,107.46504214292044,residential,nan,nan,False
683067766,683068014,0,0,0,0,0.0,Low,35.81671844596996,residential,nan,nan,False
7436990731,13637283884,0,0,0,0,0.0,Low,42.78383232402461,residential,nan,nan,False
11010114602,4952592329,0,0,0,0,0.0,Low,70.98739839331998,tertiary,nan,nan,False
11824482166,11824482168,0,1,5,5,68.60245514636449,High,143.0033730079556,residential,nan,nan,False
4950155167,4950155148,0,10,16,21,95.7318224740321,Critical,44.23398976507515,residential,nan,nan,False
7484804808,599226377,0,1,1,2,38.1586402266289,Medium,204.8464121490217,residential,nan,nan,False
305091421,265525615,0,0,0,0,0.0,Low,55.092172761718906,residential,nan,nan,False
10653965927,10653965926,0,6,10,10,94.19263456090653,Critical,22.973397808744977,motorway_link,nan,nan,False
7478154729,7478154725,0,1,1,1,33.9943342776204,Medium,155.11726481395226,tertiary_link,nan,nan,False
6131903446,6131903449,0,1,3,1,49.405099150141645,Medium,173.05020095369846,residential,nan,nan,False
14168537420,960247257,0,0,0,0,0.0,Low,30.874484365211522,residential,2,nan,False
7438052168,2246825540,0,1,5,5,68.60245514636449,High,100.91590498141288,tertiary,nan,nan,False
308875382,308875394,0,0,0,0,0.0,Low,47.99227921828148,residential,nan,nan,False
10055525497,1898344194,0,0,0,0,0.0,Low,36.47850952576125,residential,2,nan,False
2248440006,2248440011,0,0,0,0,0.0,Low,3.168118081640071,residential,nan,nan,False
13353132245,7205265854,0,1,1,3,41.1614730878187,Medium,365.95366096017824,residential,nan,nan,False
2455290927,2454285286,0,1,1,2,38.1586402266289,Medium,849.8098334857899,primary,3.0,100.0,True
7401559955,6521515830,0,1,1,0,29.272898961284238,Medium,80.31085759337614,residential,nan,nan,False
1564744338,1564742616,0,0,0,0,0.0,Low,38.52398828658453,secondary,nan,nan,False
2317410822,6462247775,0,1,3,0,44.68366383380548,Medium,36.98937364735509,residential,nan,nan,False
11896565552,11896576908,0,1,1,0,29.272898961284238,Medium,142.5530159004455,tertiary,nan,nan,True
10020407177,10020407176,0,1,1,0,29.272898961284238,Medium,112.7370335628066,residential,nan,nan,False
7479631149,3148655268,0,1,5,1,57.80925401322001,High,28.57541147073209,tertiary,2.0,nan,False
13640631110,13640631111,0,1,1,1,33.9943342776204,Medium,114.86512177838428,residential,nan,nan,False
11911948726,324663036,0,1,3,0,44.68366383380548,Medium,81.05385894423446,tertiary,nan,nan,False
249782489,249782490,0,0,0,0,0.0,Low,48.303940402336075,tertiary,nan,nan,False
2250207269,2250207255,0,0,0,0,0.0,Low,32.599344613446604,residential,nan,nan,False
11397487891,10984741465,0,0,0,0,0.0,Low,49.89181983494588,residential,nan,nan,False
1542668514,1542668419,0,0,0,0,0.0,Low,122.16709645895679,residential,nan,nan,False
1524719882,1524720366,0,0,0,0,0.0,Low,36.71422186896349,tertiary,2,nan,True
1594859737,1594859699,0,0,0,0,0.0,Low,38.09193611052217,residential,nan,nan,False
2246825813,10079105975,0,0,0,0,0.0,Low,41.50089810988577,residential,nan,nan,False
10156563822,10156563823,0,0,0,0,0.0,Low,48.48556266191473,residential,nan,nan,False
2250668691,10088339492,0,0,0,0,0.0,Low,34.24669548353325,residential,nan,nan,False
2468853950,13880249123,0,0,0,0,0.0,Low,24.416427591941748,residential,nan,nan,False
585216829,11013669900,0,0,0,0,0.0,Low,40.9910140814303,residential,nan,nan,True
11012060277,6505832556,0,1,1,1,33.9943342776204,Medium,7.729183085361798,residential,nan,nan,False
456156849,12153028221,0,1,5,1,57.80925401322001,High,103.57940600606852,tertiary,2.0,nan,True
1914928011,1914928010,0,0,0,0,0.0,Low,42.41706375862985,residential,nan,nan,False
10072561234,2145322151,0,1,5,5,68.60245514636449,High,191.48681637664973,residential,nan,nan,False
1597548082,1597548258,0,0,0,0,0.0,Low,36.83893555835948,residential,nan,nan,False
7404449091,7404449114,0,5,5,7,89.7261567516525,Critical,146.93337477793753,residential,nan,nan,False
6904550862,529003472,0,0,0,0,0.0,Low,132.11661030859355,secondary,nan,nan,True
427593190,427593191,0,1,1,1,33.9943342776204,Medium,72.10633350251206,residential,nan,nan,False
747667394,7298937444,0,20,42,37,98.19641170915958,Critical,99.7684027851038,residential,nan,nan,False
1607671485,3145247015,0,0,0,0,0.0,Low,34.693834996459,residential,nan,nan,False
11411565870,7414033009,0,1,5,5,68.60245514636449,High,75.10395180909278,residential,nan,nan,False
10028885238,10028885239,0,0,0,0,0.0,Low,38.28564855390759,residential,nan,nan,False
10081533734,442437947,0,1,1,5,44.78753541076488,Medium,64.59863647254028,residential,nan,nan,False
1145362952,1835530180,0,0,0,0,0.0,Low,61.197843846747354,residential,3,nan,True
4950292398,4950331731,0,1,3,1,49.405099150141645,Medium,238.14210708062467,residential,nan,nan,False
249086274,10861671009,0,0,0,0,0.0,Low,105.00718763749842,residential,nan,nan,False
2250058012,2250057981,0,1,3,3,56.57223796033995,High,78.99102218604698,residential,nan,nan,False
2645199677,7440718031,0,1,5,5,68.60245514636449,High,136.4570524021142,living_street,nan,nan,False
13130383419,13130383419,0,1,3,2,53.56940509915015,High,39.549227997523104,residential,nan,nan,True
11031759567,2244731722,0,1,1,3,41.1614730878187,Medium,58.39187567675452,residential,nan,nan,False
10091815498,10091815497,0,1,1,3,41.1614730878187,Medium,32.25773512296647,residential,nan,nan,False
3014034727,1632150396,0,0,0,0,0.0,Low,87.47667348378648,tertiary,nan,nan,False
4316622360,2558406916,0,1,1,3,41.1614730878187,Medium,252.5428681294248,residential,nan,nan,False
1837674748,6137542324,0,0,0,0,0.0,Low,120.04088906456377,residential,nan,nan,False
2460375004,1299725533,0,0,0,0,0.0,Low,52.23276543853752,residential,nan,nan,False
1522655869,1522655979,0,0,0,0,0.0,Low,109.9468357096084,residential,nan,nan,False
7370985229,2463919035,0,1,1,0,29.272898961284238,Medium,96.12128679766724,residential,nan,nan,False
